Epoch, Average Actor Loss, Critic Loss
663, -0.0099, 1.0606
664, 0.0122, 0.6862
665, -0.0021, 1.3782
666, -0.0840, 2.4443
667, 0.0640, 0.8549
668, 0.0787, 0.5589
669, 0.0963, 0.3806
670, 0.0429, 1.1142
671, 0.1642, 0.6417
672, 0.0793, 0.5880
673, 0.0259, 0.5675
674, 0.0095, 0.3853
675, 0.0248, 0.6070
676, 0.0432, 0.4232
677, 0.0339, 0.2993
678, -0.0299, 0.4751
679, -0.0150, 0.5792
680, -0.2360, 2.3046
681, -0.0243, 0.4650
682, -0.0455, 0.5421
683, -0.1275, 1.6609
684, -0.0706, 0.8486
685, -0.0683, 0.5291
686, -0.0038, 0.5690
687, -0.0520, 1.4426
688, 0.0241, 0.7797
689, 0.0359, 0.3073
690, 0.0358, 0.6273
691, 0.0430, 0.2518
692, 0.0602, 0.4246
693, 0.0432, 0.3242
694, -0.0398, 0.7536
695, -0.0022, 0.6243
696, 0.0415, 0.1614
697, 0.0100, 0.4362
698, 0.0156, 0.5534
699, -0.0186, 0.5351
700, -0.0068, 0.4784
701, -0.0422, 0.6958
702, -0.0584, 1.1509
703, -0.0112, 0.5094
704, -0.0067, 0.5712
705, -0.2275, 2.2306
706, -0.0810, 1.2607
707, -0.1162, 2.5585
708, 0.0258, 0.9809
709, 0.0317, 1.4715
710, 0.0449, 0.7151
711, 0.0444, 0.8874
712, 0.0643, 1.0231
713, 0.0955, 0.5892
714, 0.0699, 0.4243
715, 0.0314, 0.5479
716, 0.0044, 1.0107
717, -0.0007, 1.1421
718, 0.0015, 0.6528
719, 0.0092, 0.6223
720, -0.0180, 0.3759
721, -0.0924, 1.0569
722, -0.0755, 1.1139
723, -0.1393, 1.4092
724, -0.1148, 1.2613
725, -0.1132, 1.3127
726, -0.0796, 1.6220
727, 0.0024, 0.4972
728, -0.1180, 1.3920
729, 0.0423, 1.0553
730, -0.0274, 2.0245
731, 0.0210, 0.7541
732, 0.0639, 0.6802
733, 0.0473, 0.8280
734, 0.0513, 0.4254
735, 0.0921, 0.4475
736, 0.1261, 0.6743
737, 0.0174, 0.2819
738, 0.0016, 0.9638
739, 0.0261, 0.5188
740, 0.0118, 0.5632
741, -0.0014, 0.5635
742, -0.0065, 0.4224
743, 0.0247, 0.4666
744, -0.0206, 0.5990
745, -0.0478, 0.7600
746, -0.0007, 0.3828
747, -0.0754, 1.1820
748, -0.0331, 0.8454
749, -1.0398, 8.2089
750, 0.0028, 0.9925
751, 0.0957, 0.4800
752, 0.1228, 0.4872
753, 0.1233, 0.7143
754, 0.1120, 0.5770
755, 0.1668, 0.7505
756, 0.1244, 0.5111
757, 0.1528, 0.5178
758, 0.0815, 0.4156
759, 0.1123, 0.3883
760, 0.0527, 0.2573
761, 0.0086, 0.4154
762, -0.0382, 0.5906
763, -0.0041, 0.4646
764, 0.0102, 0.4459
765, 0.0190, 0.2672
766, -0.0208, 0.5086
767, -0.0467, 0.5872
768, -0.0018, 0.2006
769, -0.0475, 0.8199
770, -0.1290, 1.7172
771, -0.0824, 0.9294
772, -0.0774, 0.7260
773, -0.1021, 0.8387
774, -0.1631, 1.5647
775, -0.1670, 1.2343
776, -0.0847, 0.9861
777, -0.0969, 1.2978
778, 0.0435, 0.4544
779, -0.4821, 5.3506
780, 0.0465, 0.7530
781, 0.0608, 0.9591
782, 0.0389, 1.0460
783, 0.0576, 0.7853
784, 0.0443, 1.2135
785, 0.0954, 0.8929
786, 0.0192, 1.2067
787, 0.0938, 0.7285
788, 0.0382, 0.7959
789, 0.1231, 1.1273
790, 0.0734, 0.3996
791, 0.1342, 1.1082
792, 0.0624, 0.4456
793, 0.0231, 0.4159
794, -0.0447, 0.7927
795, -0.0427, 1.1456
796, -0.0092, 0.4957
797, -0.0875, 0.9587
798, -0.1927, 2.0332
799, -0.0276, 0.5330
800, -0.0033, 0.2753
801, -0.0002, 0.5752
802, -0.0585, 0.9280
803, -0.0489, 0.7394
804, -0.0521, 1.2007
805, -0.0492, 2.0665
806, -0.0596, 1.0173
807, -0.0627, 1.0481
808, 0.0069, 0.9717
809, -0.0373, 1.0528
810, -0.0279, 0.8576
811, 0.0040, 0.4524
812, -0.0496, 0.8697
813, 0.0343, 1.0260
814, 0.0661, 0.8382
815, -0.1357, 1.5312
816, 0.0205, 0.6017
817, 0.0337, 1.4666
818, 0.0681, 0.4304
819, 0.0429, 0.8029
820, -0.0116, 0.9079
821, -0.0543, 1.2015
822, -0.0843, 1.0495
823, -0.0160, 1.1606
824, 0.0516, 0.5563
825, 0.0202, 0.2745
826, 0.0456, 0.5195
827, -0.0151, 0.8542
828, 0.0406, 0.6866
829, 0.0383, 0.3602
830, -0.0190, 0.6624
831, -0.0343, 0.6366
832, 0.0484, 0.4562
833, -0.0482, 1.2407
834, 0.0512, 0.3826
835, 0.0592, 0.9178
836, 0.0100, 0.7561
837, -0.0039, 0.4424
838, 0.0082, 0.4837
839, 0.0796, 0.1902
840, -0.0198, 0.4403
841, 0.0085, 0.4335
842, -0.0437, 0.6546
843, 0.0030, 0.3091
844, 0.0330, 0.4158
845, 0.0628, 0.1896
846, -0.0383, 0.9580
847, 0.0183, 0.4811
848, 0.0027, 0.3442
